pid,epsilon,alpha,cr,cr_realized,file_bytes,r2_wheel,balanced_accuracy_choice,null_choice,balanced_accuracy_feedback,null_feedback
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,150.0,96.0,126.96028615498209,92.49612667541244,17834937,0.02397250672778,0.5612413752345493,0.4917410822176362,0.5013676802549463,0.4999650754070779
dab512bd-a02d-4c1f-8dbc-9155a163efc0,150.0,96.0,146.89164352693538,102.95468680190352,13684534,0.1653351192569015,0.5066751799396332,0.496692008868447,0.5836022840119166,0.497328596267121
dc7e9403-19f7-409f-9240-05ee57cb7aea,150.0,96.0,117.02628533004784,86.72262007681115,21972852,0.0624403871034225,0.5075829898025602,0.5000540147603402,0.5,0.5
e8f9fba4-d151-4b00-bee7-447f0f3e752c,150.0,96.0,118.98772260363889,87.04123174769808,22175970,0.0838594542816086,0.5102996777208868,0.4988191586736467,0.5065194093831865,0.5003599728057014
eebcaf65-7fa4-4118-869d-a084e84530e2,150.0,96.0,161.3380908014151,108.97308712006536,16168801,0.184217750316969,0.5,0.5,0.6416710595677385,0.4969405070207821
fe380793-8035-414e-b000-09bfe5ece92a,150.0,96.0,120.50544772591924,87.34607193257776,25451778,0.1618913350296896,0.5988762669761201,0.4995133322559792,0.5,0.5
1a276285-8b0e-4cc9-9f0a-a3a002978724,300.0,28.0,119.67009944771574,83.83411294862866,22771060,0.1328001720187488,0.5016812865497077,0.5005314009661835,0.5546600447271354,0.5043429052429054
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,300.0,28.0,125.15918366536704,85.78435552398892,23580451,0.0399288697210529,0.5331674775173227,0.5014025037230081,0.5488206551245702,0.4985325659189296
6638cfb3-3831-4fc2-9327-194b76cf22e1,300.0,28.0,190.394285423334,114.16370587102382,14450001,0.0432209987426172,0.5827164871533472,0.5083237915841935,0.5165183906519719,0.5017822432854653
749cb2b7-e57e-4453-a794-f6230e4d0226,300.0,28.0,128.68866985821484,86.88738877316626,24853490,0.0631182546811197,0.4990421455938697,0.4997890502354787,0.5912417134115248,0.5039927718416091
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,300.0,28.0,110.5714006671693,77.22552037718454,23074753,0.3040262905326365,0.7821919459850495,0.4974211433756806,0.811046511627907,0.5007154281802341
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,300.0,28.0,131.760985553631,91.2067849611822,18087060,0.0310264466133379,0.5842604494481628,0.4985342435165396,0.4977426636568848,0.5002048909451421
dab512bd-a02d-4c1f-8dbc-9155a163efc0,300.0,28.0,155.28717204198466,100.46022977932984,14024325,0.1722752190042026,0.5253366612491294,0.4987825843434216,0.5684582919563058,0.4995226385636222
dc7e9403-19f7-409f-9240-05ee57cb7aea,300.0,28.0,106.2763082765062,76.25511632992924,24989055,0.0855869391476038,0.575428509438056,0.4980803734418191,0.5372633430542054,0.4980513870156242
e8f9fba4-d151-4b00-bee7-447f0f3e752c,300.0,28.0,118.43120953564656,81.88945627885685,23571090,0.1339547891089751,0.5254474936171993,0.5002329042704219,0.6007878860046043,0.5046112435560814
eebcaf65-7fa4-4118-869d-a084e84530e2,300.0,28.0,183.31634069005167,109.38085020198932,16108525,0.1888335053865493,0.5068286244989735,0.5001420186896849,0.7708527634726896,0.5004186755562903
fe380793-8035-414e-b000-09bfe5ece92a,300.0,28.0,105.63103846261164,76.16800802467868,29186963,0.1716863755922933,0.5798534931370238,0.4935972312001722,0.5,0.5
1a276285-8b0e-4cc9-9f0a-a3a002978724,450.0,28.0,137.0127381929018,91.4497734703952,20874755,0.1313049062168116,0.5027777777777778,0.49987922705314,0.573545642008655,0.4980656325156325
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,450.0,28.0,145.9199041681687,94.94282953536286,21305809,0.0378481402725546,0.5182441397611677,0.4951565990320179,0.5386981962960729,0.4989334360925269
6638cfb3-3831-4fc2-9327-194b76cf22e1,450.0,28.0,235.15149539459657,128.63443822299408,12824448,0.0381689309185588,0.5847554038680318,0.5005397936624907,0.5072500331961227,0.501995433515592
749cb2b7-e57e-4453-a794-f6230e4d0226,450.0,28.0,144.8718372191799,94.25683221369997,22910327,0.0659376935260989,0.4990421455938697,0.4999391679748821,0.5924868264490906,0.5079156565203077
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,450.0,28.0,133.97392902261316,86.29729789414347,20649080,0.3056241460651014,0.7765251989389921,0.49184555353902,0.8188182249644044,0.4960610637549036
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,450.0,28.0,174.8036905445119,109.09049134818127,15121965,0.0307601788475886,0.5437997724687145,0.5039187460903518,0.5,0.5
dab512bd-a02d-4c1f-8dbc-9155a163efc0,450.0,28.0,171.03125477156496,107.04799417441971,13161264,0.169717476082912,0.5083875087067564,0.4990496436103982,0.5913915094339622,0.4967004116102477
dc7e9403-19f7-409f-9240-05ee57cb7aea,450.0,28.0,122.29382023791048,83.83005730449399,22731027,0.090684341083264,0.5905999132132784,0.5024278607938247,0.4980211081794195,0.5003678229665072
e8f9fba4-d151-4b00-bee7-447f0f3e752c,450.0,28.0,147.2930596513211,94.67420467191,20388064,0.1341223663597438,0.5236093865535667,0.4974743833772587,0.6006787330316742,0.5008168063650529
eebcaf65-7fa4-4118-869d-a084e84530e2,450.0,28.0,250.9257896109131,127.31841726548004,13839036,0.168416258208963,0.5,0.5,0.7140626900774503,0.4995723131388269
fe380793-8035-414e-b000-09bfe5ece92a,450.0,28.0,117.45973803941008,81.88406563549547,27149517,0.1724495536892221,0.5610029736541495,0.502029708037061,0.5051226828034808,0.5001336206896552
1a276285-8b0e-4cc9-9f0a-a3a002978724,350.0,75.0,183.0063783464009,113.94299625914368,16753918,0.1199997510165636,0.4989035087719298,0.4998702686202687,0.4979959919839679,0.5005870370370371
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,350.0,75.0,207.22394020156943,126.07412808027424,16044797,0.0323204057022811,0.5412354415450391,0.5023382352941177,0.5056463775110093,0.5005448423630242
6638cfb3-3831-4fc2-9327-194b76cf22e1,350.0,75.0,336.00979857998743,164.222343583349,10045318,0.0166748592651685,0.5686878536707889,0.5008488160355451,0.5,0.5
749cb2b7-e57e-4453-a794-f6230e4d0226,350.0,75.0,214.02012368010435,125.56377528829977,17198072,0.0737426442160658,0.5,0.5,0.5996430392656807,0.5004479812037953
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,350.0,75.0,182.65225407801185,117.18928047710136,15205826,0.25630222669267,0.7577767060525682,0.5009408650937689,0.7600458788166429,0.5063358163151433
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,350.0,75.0,208.2389957234749,128.31171969059818,12856679,0.0347810784035048,0.5408004964318958,0.501857726924493,0.5058823529411764,0.5002775941837408
dab512bd-a02d-4c1f-8dbc-9155a163efc0,350.0,75.0,263.1609041062175,144.25871913777763,9766390,0.1725353243008017,0.4948630136986301,0.4992977028434934,0.5829505958291956,0.502876250798382
dc7e9403-19f7-409f-9240-05ee57cb7aea,350.0,75.0,172.9414791136026,113.9447230859321,16723401,0.0632003938025489,0.5100835322195705,0.4982315300161685,0.4993403693931398,0.4998624401913875
e8f9fba4-d151-4b00-bee7-447f0f3e752c,350.0,75.0,195.34789947472763,120.7718632425326,15982396,0.0945757662100355,0.52464528370328,0.4981818940760034,0.5114908311502739,0.5007858731509801
eebcaf65-7fa4-4118-869d-a084e84530e2,350.0,75.0,295.8580608704852,150.7929207359974,11684661,0.1788712006156028,0.5025906735751295,0.4997581035316885,0.67650338591298,0.5027376803408913
fe380793-8035-414e-b000-09bfe5ece92a,350.0,75.0,162.84056141999275,105.68862782000907,21034551,0.1566868648158702,0.5996378125509964,0.5008931534152122,0.5,0.5
1a276285-8b0e-4cc9-9f0a-a3a002978724,,,1.0,1.0,1908991616,0.1344642918216628,0.5055555555555555,0.500521845304454,0.5679983154715228,0.4998385281385282
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,,,1.0,1.0,2022833792,0.0541074653231749,0.5410695857290284,0.4948131515264335,0.5622488990770345,0.5004306047487866
6638cfb3-3831-4fc2-9327-194b76cf22e1,,,1.0,1.0,1649665664,0.0238936222788037,0.6010741249649099,0.501604685846763,0.5117647058823529,0.5005347593582887
749cb2b7-e57e-4453-a794-f6230e4d0226,,,1.0,1.0,2159454848,0.0539637971497219,0.5,0.5,0.597416284208737,0.503810945496992
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,,,1.0,1.0,1781959808,0.3148839350542208,0.7801422715215819,0.4967892921960073,0.8635105204872646,0.5014269816641344
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,,,1.0,1.0,1649662592,0.0389336826560094,0.5672768642051919,0.5017459792462226,0.5145000663922454,0.4973760740251156
dab512bd-a02d-4c1f-8dbc-9155a163efc0,,,1.0,1.0,1408886912,0.1574138284330651,0.526062224286046,0.5007991078613236,0.7866497020854022,0.5020638528138528
dc7e9403-19f7-409f-9240-05ee57cb7aea,,,1.0,1.0,1905543296,0.1103625729743904,0.5651442829247125,0.4988486087205966,0.5616002407073092,0.4989235224706794
e8f9fba4-d151-4b00-bee7-447f0f3e752c,,,1.0,1.0,1930223744,0.1898027341403082,0.5455480837646665,0.4949430256513006,0.7266710327855839,0.503949025717968
eebcaf65-7fa4-4118-869d-a084e84530e2,,,1.0,1.0,1761964160,0.2656621520070269,0.4990566037735849,0.5003078450844092,0.8304103645432059,0.4979904904904905
fe380793-8035-414e-b000-09bfe5ece92a,,,1.0,1.0,2223112832,0.1854604717725512,0.5723218980616851,0.5007395227321697,0.5353443314789949,0.4984292608160204
