pid,tier,alpha,cr,cr_realized,file_bytes,r2_wheel,balanced_accuracy_choice,null_choice,balanced_accuracy_feedback,null_feedback,epsilon
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,"aggressive (eps450, alpha96, shipped)",96.0,259.38061012921645,209.07739083051575,9675048,0.0295562007507035,0.5354562877782691,0.4983752326880119,0.5084695662665139,0.49954501727229,
6638cfb3-3831-4fc2-9327-194b76cf22e1,uncompressed,,1.0,1.0,1649665664,0.0238936222788037,0.6010741249649099,0.501604685846763,0.5117647058823529,0.5005347593582887,
6638cfb3-3831-4fc2-9327-194b76cf22e1,alpha28 (default),28.0,134.49565386434065,113.2936343406698,14560974,0.0428917447445794,0.5745164960182025,0.5023601474596275,0.5142610543088567,0.4991892236976505,
6638cfb3-3831-4fc2-9327-194b76cf22e1,alpha40,40.0,154.57483256553542,100.94126701579845,16342827,0.038647450282768,0.5800127062925697,0.4980361834048717,0.5095073695392378,0.4989639037433155,
6638cfb3-3831-4fc2-9327-194b76cf22e1,alpha55,55.0,169.22179438706843,110.83210082094858,14884367,0.025504307776616,0.5697737984427405,0.5041727833342614,0.5047536847696189,0.5009054857898216,
6638cfb3-3831-4fc2-9327-194b76cf22e1,alpha70,70.0,177.18465327776255,114.99651936065986,14345353,0.020188020216301,0.5723519938537004,0.4953965592933789,0.5047536847696189,0.4995042961004627,
6638cfb3-3831-4fc2-9327-194b76cf22e1,"aggressive (eps450, alpha96, shipped)",96.0,430.24106747159215,306.7186416564081,5378433,0.0064613181118323,0.5998256578461356,0.4949070159294675,0.5117647058823529,0.4998545935228023,
749cb2b7-e57e-4453-a794-f6230e4d0226,uncompressed,,1.0,1.0,2159454848,0.0539637971497219,0.5,0.5,0.597416284208737,0.503810945496992,
749cb2b7-e57e-4453-a794-f6230e4d0226,alpha28 (default),28.0,103.00835525740854,86.84837015239624,24864656,0.0634690981754524,0.4990421455938697,0.500539638932496,0.6062935577086521,0.5007262578192812,
749cb2b7-e57e-4453-a794-f6230e4d0226,alpha40,40.0,118.59161887316468,83.82806049177957,25760525,0.0689752634475316,0.4993259543067972,0.5003980900052327,0.5757649158592555,0.4995777588219448,
749cb2b7-e57e-4453-a794-f6230e4d0226,alpha55,55.0,131.50944338498957,90.22218593854802,23934854,0.0688529487429692,0.4964523910884064,0.499541797488226,0.5756331803501615,0.5040934123492263,
749cb2b7-e57e-4453-a794-f6230e4d0226,alpha70,70.0,140.24603569041312,94.60170853513188,22826806,0.0722415366399834,0.4990421455938697,0.4999391679748822,0.5825769165391806,0.4990021250486366,
749cb2b7-e57e-4453-a794-f6230e4d0226,"aggressive (eps450, alpha96, shipped)",96.0,254.4789394557996,203.95799633595183,10587743,0.0770703923330087,0.4961685823754789,0.500357142857143,0.6069309875913649,0.5053370147556193,
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,uncompressed,,1.0,1.0,1781959808,0.3148839350542208,0.7801422715215819,0.4967892921960073,0.8635105204872646,0.5014269816641344,
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,alpha28 (default),28.0,83.45078428546363,72.1665752279606,24692315,0.3046869950684654,0.7808656860380998,0.4954197519661222,0.8333926593893372,0.5015176373258479,
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,alpha40,40.0,97.0242737902972,72.66887935209543,24521636,0.2986268819199709,0.7787557270315891,0.5024774047186934,0.8062015503875969,0.4993339481771436,
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,alpha55,55.0,105.9463747073119,78.95640006346784,22568909,0.278807790119697,0.7493368700265253,0.5040007259528131,0.7731767125454834,0.5049367225927738,
