from,to,feature,n_trans,n_probes,cohens_d,pval,pval_bonf
OLF,CNU,psd_gamma,18,15,0.337,0.00017896110099915028,0.28991698361862345
OLF,CNU,alpha_mean,18,15,0.3361,4.892118198489397e-05,0.07925231481552823
MB,Isocortex,recovery_time_secs,43,43,0.3352,1.4103172747042106e-15,2.284713985020821e-12
OLF,CNU,psd_lfp_csd_diff1,18,15,0.3352,2.6776264528501147e-05,0.04337754853617186
CTXsp,Isocortex,aperiodic_exponent,18,13,0.3347,0.0006553371578787879,1.0
CNU,TH,tip_time_secs,22,22,0.3344,0.008053597295598385,1.0
CNU,TH,psd_residual_delta,22,22,0.3344,0.050055097484351135,1.0
HPF,Isocortex,trough_time_secs,313,310,0.3335,3.864730426887859e-55,6.260863291558331e-52
fiber tracts,TH,psd_residual_delta,21,21,0.3309,6.043406994070756e-05,0.09790319330394624
OLF,CTXsp,psd_beta_csd_diff1,70,69,0.3308,1.506730978132376e-20,2.440904184574449e-17
root,fiber tracts,psd_delta_csd_diff1,27,21,0.3305,0.0012271189052306185,1.0
OLF,CNU,rms_lf_csd_diff1,18,15,0.3303,2.4034254873996048e-05,0.0389354928958736
CTXsp,HPF,psd_beta_csd_diff1,28,28,0.3299,1.6285886153999094e-08,2.6383135569478533e-05
CTXsp,Isocortex,distance_to_tip_um,18,13,0.3289,2.6627087663655402e-06,0.004313588201512175
CNU,TH,psd_gamma_csd_diff1,22,22,0.3278,0.09772866570440479,1.0
HPF,Isocortex,recovery_time_secs,313,310,0.3275,4.2256183971368656e-54,6.845501803361722e-51
OLF,CNU,tip_time_secs,18,15,0.3272,0.019101864527798548,1.0
MB,Isocortex,trough_time_secs,43,43,0.3269,2.177074528197869e-14,3.526860735680548e-11
OLF,CNU,psd_gamma_csd_diff1,18,15,0.3266,2.4459370680341667e-07,0.00039624180502153503
HPF,fiber tracts,psd_lfp_csd,21,21,0.3243,2.220056131802963e-05,0.035964909335208
fiber tracts,TH,alpha_std,21,21,0.3226,0.0010843440923283302,1.0
CTXsp,CNU,alpha_mean,52,49,0.3223,1.7386520265227066e-14,2.8166162829667847e-11
TH,HPF,distance_to_tip_um,198,198,0.3221,0.0,0.0
HPF,fiber tracts,psd_alpha,21,21,0.3217,4.377742959582923e-05,0.07091943594524336
CNU,TH,psd_alpha_csd_diff1,22,22,0.32,0.06960928807691219,1.0
CTXsp,Isocortex,psd_beta_csd,18,13,0.32,0.00010748324995198507,0.17412286492221582
CB,fiber tracts,rms_lf_no_car,19,19,0.3193,0.0067746867815699835,1.0
TH,CNU,psd_residual_alpha,22,22,0.3185,0.031268906560118284,1.0
CTXsp,Isocortex,rms_lf_csd,18,13,0.3181,0.0031740668390276023,1.0
CB,void_fluid,trough_time_secs,29,29,0.3177,0.005406670019137842,1.0
CNU,Isocortex,psd_theta,110,110,0.3171,4.488198967268145e-10,7.270882326974395e-07
CTXsp,Isocortex,trough_val,18,13,0.3165,0.004668518678424009,1.0
root,fiber tracts,aperiodic_exponent,27,21,0.3164,0.00014014941861180958,0.22704205815113152
OLF,CNU,recovery_slope,18,15,0.316,0.014205197859232799,1.0
MB,HY,psd_alpha_csd,24,23,0.3157,1.5147414363922087e-08,2.453881126955378e-05
CNU,TH,psd_alpha_csd,22,22,0.3136,0.13287519411748172,1.0
OLF,CNU,psd_delta,18,15,0.3129,0.0003288455298750866,0.5327297583976403
fiber tracts,root,psd_alpha_csd_diff1,17,13,0.3125,0.0024965777957917353,1.0
MB,HPF,psd_residual_beta,120,119,0.3117,3.508351287207143e-18,5.683529085275572e-15
OLF,CNU,psd_theta_csd_diff1,18,15,0.3114,8.887579846869645e-05,0.14397879351928825
CNU,TH,psd_theta_csd,22,22,0.3112,0.13287519411748172,1.0
CTXsp,Isocortex,psd_residual_alpha,18,13,0.3108,0.0022128421475841246,1.0
Isocortex,void_fluid,tip_time_secs,107,107,0.3106,4.1803252088066776e-11,6.772126838266817e-08
OLF,CNU,psd_delta_csd_diff1,18,15,0.3103,1.833582600667102e-05,0.029704038130807055
CTXsp,Isocortex,psd_alpha_csd,18,13,0.3101,0.0051902023465934715,1.0
OLF,CTXsp,psd_lfp_csd_diff1,70,69,0.3096,1.0772839037044012e-19,1.74519992400113e-16
CB,fiber tracts,tip_time_secs,19,19,0.3091,0.0008304258295979706,1.0
root,fiber tracts,psd_alpha,27,21,0.3068,5.786864036358179e-05,0.0937471973890025
HPF,Isocortex,tip_time_secs,313,310,0.3064,2.4895653151817555e-42,4.033095810594444e-39
HPF,fiber tracts,psd_gamma_csd_diff1,21,21,0.3057,0.0003278260354251434,0.5310781773887323
OLF,CTXsp,cor_ratio,70,69,0.3056,3.0556331486265424e-15,4.950125700774998e-12
OLF,CTXsp,psd_gamma_csd,70,69,0.3053,3.258473787990671e-15,5.278727536544887e-12
Isocortex,void,distance_to_tip_um,57,57,0.3047,1.1645688361280048e-29,1.8866015145273678e-26
fiber tracts,TH,alpha_mean,21,21,0.3032,0.0031061263756752802,1.0
CB,void_fluid,distance_to_tip_um,29,29,0.3028,7.43234579658747e-07,0.00120404001904717
CB,void_fluid,psd_residual_beta,29,29,0.3027,0.0018478965724324909,1.0
CNU,Isocortex,psd_alpha,110,110,0.3026,1.0623956498766825e-08,1.7210809528002256e-05
CTXsp,CNU,psd_theta_csd_diff1,52,49,0.3022,1.4938595622468448e-11,2.4200524908398886e-08
root,fiber tracts,psd_residual_lfp,27,21,0.302,0.04223279893447889,1.0
CB,fiber tracts,aperiodic_exponent,19,19,0.3013,0.0001072858491613286,0.17380307564135233
HPF,fiber tracts,psd_beta,21,21,0.301,4.150858726805e-06,0.0067243911374241
HPF,fiber tracts,psd_beta_csd,21,21,0.3002,5.347653374229461e-06,0.008663198466251727
CNU,TH,depolarisation_slope,22,22,0.3001,0.05989080536851764,1.0
CTXsp,Isocortex,peak_val,18,13,0.2999,0.002692847306805087,1.0
OLF,CNU,psd_beta_csd_diff1,18,15,0.2992,5.419402068814017e-06,0.008779431351478708
fiber tracts,root,psd_delta_csd_diff1,17,13,0.2983,0.004375042085442866,1.0
CNU,Isocortex,peak_val,110,110,0.2976,7.140803017736919e-07,0.001156810088873381
OLF,CTXsp,rms_lf_csd_diff1,70,69,0.2975,4.849259757248495e-19,7.855800806742561e-16
fiber tracts,root,psd_residual_alpha,17,13,0.2969,0.0038060344916989374,1.0
CB,void_fluid,recovery_time_secs,29,29,0.2958,0.014305419010653533,1.0
OLF,CNU,repolarisation_slope,18,15,0.2956,0.008369740217096003,1.0
CTXsp,CNU,alpha_std,52,49,0.2947,6.5774662534590675e-12,1.065549533060369e-08
CNU,Isocortex,aperiodic_offset,110,110,0.2947,1.2989800489149707e-08,2.1043476792422524e-05
CNU,Isocortex,psd_theta_csd_diff1,110,110,0.2939,2.7262322216686015e-09,4.416496199103134e-06
OLF,CNU,psd_alpha_csd_diff1,18,15,0.2938,2.5913899906760608e-05,0.04198051784895219
OLF,CTXsp,psd_alpha_csd_diff1,70,69,0.2936,1.4389564381728237e-16,2.331109429839974e-13
fiber tracts,root,rms_ap,17,13,0.2935,0.02407883385340613,1.0
CTXsp,HPF,psd_gamma_csd_diff1,28,28,0.2932,1.810613193249267e-08,2.9331933730638128e-05
CNU,HY,psd_alpha_csd_diff1,26,21,0.2929,0.0002738551341912366,0.44364531738980334
CNU,OLF,depolarisation_slope,33,30,0.2928,1.393275648847536e-07,0.00022571065511330083
MB,Isocortex,psd_gamma_csd,43,43,0.2926,5.368197951245632e-09,8.696480681017924e-06
CTXsp,CNU,psd_alpha_csd_diff1,52,49,0.2902,4.241858276571404e-08,6.871810408045675e-05
CNU,OLF,tip_time_secs,33,30,0.2901,1.0198857787826372e-07,0.00016522149616278722
CNU,HY,psd_alpha,26,21,0.2895,4.5998522809102817e-10,7.451760695074656e-07
fiber tracts,root,peak_time_secs,17,13,0.2895,0.001044394311789656,1.0
MB,Isocortex,aperiodic_exponent,43,43,0.2894,2.3860861690617626e-08,3.865459593880055e-05
CTXsp,Isocortex,recovery_slope,18,13,0.2888,0.010594548622369759,1.0
OLF,CNU,psd_residual_theta,18,15,0.2879,9.92030334023166e-05,0.1607089141117529
CNU,TH,psd_beta_csd_diff1,22,22,0.2873,0.06797251114748255,1.0
fiber tracts,root,aperiodic_offset,17,13,0.2871,0.018167238382773274,1.0
fiber tracts,root,cor_ratio,17,13,0.2863,0.00815174295885031,1.0
fiber tracts,root,psd_residual_beta,17,13,0.2841,0.0001732529981888465,0.28066985706593134
CTXsp,Isocortex,repolarisation_slope,18,13,0.2834,0.012470152368849399,1.0
Isocortex,void_fluid,peak_time_secs,107,107,0.2832,2.930497756733415e-07,0.00047474063659081324
OLF,CTXsp,psd_beta_csd,70,69,0.2831,3.645177125069957e-14,5.90518694261333e-11
CNU,HY,psd_residual_theta,26,21,0.2825,0.0006564522082048613,1.0
CNU,Isocortex,trough_val,110,110,0.282,5.322794577159936e-07,0.0008622927214999096
fiber tracts,TH,psd_residual_beta,21,21,0.2818,0.020729308617667384,1.0
fiber tracts,root,rms_lf_csd_diff1,17,13,0.2812,0.021332372339058065,1.0
CNU,Isocortex,rms_ap,110,110,0.281,1.2524595830983729e-08,2.028984524619364e-05
fiber tracts,TH,psd_residual_alpha,21,21,0.2804,0.005654461027643918,1.0
fiber tracts,root,psd_lfp_csd_diff1,17,13,0.2798,0.019357981253938807,1.0
HB,CB,distance_to_tip_um,150,136,0.2795,7.172847878097439e-18,1.1620013562517851e-14
OLF,CTXsp,peak_time_secs,70,69,0.2788,2.0010440775461395e-18,3.241691405624746e-15
TH,HPF,alpha_std,198,198,0.2767,2.0397976081243722e-63,3.304472125161483e-60
CNU,Isocortex,psd_beta,110,110,0.2746,1.2298104760207096e-08,1.9922929711535497e-05
MB,HPF,alpha_mean,120,119,0.2745,1.9138052429573934e-20,3.1003644935909774e-17
OLF,CNU,alpha_std,18,15,0.2739,0.00018304389307919315,0.2965311067882929
MB,HY,psd_lfp_csd_diff1,24,23,0.2731,1.1560206619870377e-07,0.00018727534724190012
HPF,fiber tracts,rms_lf_no_car,21,21,0.273,0.00013921929923029882,0.22553526475308408
HPF,fiber tracts,tip_time_secs,21,21,0.2724,1.6529246019105503e-07,0.0002677737855095091
CNU,OLF,peak_time_secs,33,30,0.2702,1.4816865094315113e-08,2.4003321452790483e-05
OLF,CNU,trough_val,18,15,0.2699,0.0032495169118838705,1.0
CNU,Isocortex,psd_lfp,110,110,0.2696,4.278588799384654e-09,6.931313855003139e-06
OLF,CTXsp,tip_val,70,69,0.2693,6.145263347807063e-15,9.955326623447442e-12
fiber tracts,root,psd_residual_delta,17,13,0.269,0.03834509751352288,1.0
MB,HY,psd_alpha_csd_diff1,24,23,0.2688,7.366357915856469e-07,0.001193349982368748
fiber tracts,MB,cor_ratio,27,27,0.2686,0.00015892336682751137,0.25745585426056844
CNU,Isocortex,repolarisation_slope,110,110,0.2683,7.28393480713944e-10,1.1799974387565893e-06
HY,MB,rms_ap,22,19,0.2678,0.017546448811821304,1.0
CNU,TH,aperiodic_offset,22,22,0.2671,0.13426641025769986,1.0
CNU,TH,alpha_mean,22,22,0.267,0.0019993350279914604,1.0
HY,MB,aperiodic_exponent,22,19,0.2668,0.01061048307352938,1.0
HPF,MB,tip_val,17,17,0.2668,0.0002663717913137067,0.4315223019282048
CNU,OLF,repolarisation_slope,33,30,0.2659,2.441181023416497e-05,0.03954713257934725
root,fiber tracts,psd_delta_csd,27,21,0.2658,0.003693498304483922,1.0
MB,TH,alpha_mean,101,78,0.2647,2.154044060402479e-10,3.4895513778520156e-07
OLF,CNU,psd_theta,18,15,0.2647,0.004721471569809339,1.0
OLF,Isocortex,rms_ap,69,64,0.2644,1.1334131516398883e-08,1.8361293056566192e-05
fiber tracts,HB,psd_theta_csd,16,16,0.2642,0.0011525577249396873,1.0
HPF,Isocortex,depolarisation_slope,313,310,0.2638,1.0745003409920823e-21,1.7406905524071734e-18
CTXsp,CNU,psd_alpha,52,49,0.2633,8.196480239124376e-09,1.3278297987381488e-05
MB,HY,psd_delta_csd,24,23,0.2627,0.0030695311078256034,1.0
CNU,Isocortex,alpha_std,110,110,0.2625,2.2535849288886109e-07,0.00036508075847995494
OLF,CNU,psd_residual_alpha,18,15,0.2624,0.001747959635406906,1.0
HY,MB,psd_residual_beta,22,19,0.2612,1.0879995517768895e-05,0.017625592738785608
OLF,CTXsp,psd_theta_csd_diff1,70,69,0.2605,4.8491633514324715e-16,7.855644629320604e-13
CNU,Isocortex,psd_delta,110,110,0.2602,4.3859178546329905e-08,7.105186924505444e-05
CNU,HY,tip_val,26,21,0.2594,0.010852688506944014,1.0
HPF,Isocortex,psd_beta,313,310,0.2584,3.733812114168385e-33,6.048775624952784e-30
HY,MB,alpha_mean,22,19,0.2578,0.038636284131118574,1.0
MB,TH,rms_ap,101,78,0.2572,3.283982153305989e-20,5.320051088355702e-17
CTXsp,CNU,psd_beta,52,49,0.257,3.763118128477653e-11,6.096251368133798e-08
CTXsp,CNU,cor_ratio,52,49,0.2569,4.064620349684885e-10,6.584684966489513e-07
fiber tracts,TH,repolarisation_slope,21,21,0.2568,0.2709106798459323,1.0
fiber tracts,root,psd_beta_csd_diff1,17,13,0.256,0.016941860081346224,1.0
void_fluid,void,rms_ap,121,120,0.2551,3.813027024721559e-08,6.177103780048925e-05
MB,HY,psd_residual_delta,24,23,0.2549,0.02539177819007544,1.0
OLF,CTXsp,psd_delta_csd_diff1,70,69,0.2543,4.438712728724827e-16,7.19071462053422e-13
root,fiber tracts,psd_residual_gamma,27,21,0.254,0.22973515493713392,1.0
root,fiber tracts,tip_val,27,21,0.2522,0.3231090301934175,1.0
CTXsp,CNU,psd_theta,52,49,0.2517,1.3583068665106088e-07,0.00022004571237471863
fiber tracts,HB,psd_delta_csd,16,16,0.2514,0.013512319116230206,1.0
TH,HPF,rms_lf_no_car,198,198,0.2505,3.4720967370911148e-46,5.624796714087606e-43
MB,HY,rms_lf_csd_diff1,24,23,0.2499,4.099497506288363e-07,0.0006641185960187147
void_fluid,void,psd_residual_delta,121,120,0.2499,8.642070651815418e-06,0.014000154455940978
Isocortex,void_fluid,psd_residual_delta,107,107,0.2497,0.0015601219832975736,1.0
MB,HY,psd_theta_csd,24,23,0.2488,0.0003052955859825626,0.4945788492917514
CNU,HY,depolarisation_slope,26,21,0.2486,0.09031060969994198,1.0
CTXsp,HPF,alpha_std,28,28,0.2482,0.24783874810734585,1.0
HPF,fiber tracts,psd_gamma,21,21,0.2479,0.0003016115433316272,0.48861070019723607
HPF,Isocortex,psd_gamma,313,310,0.2478,2.313164192540688e-33,3.747325991915915e-30
CTXsp,CNU,psd_gamma,52,49,0.2474,7.633754136268639e-11,1.2366681700755195e-07
CNU,TH,trough_time_secs,22,22,0.2471,0.0764829954280331,1.0
CNU,OLF,distance_to_tip_um,33,30,0.2464,3.256063821344135e-11,5.274823390577499e-08
OLF,Isocortex,psd_gamma,69,64,0.2462,1.2845133702619877e-12,2.08091165982442e-09
CTXsp,Isocortex,alpha_mean,18,13,0.2461,0.06993549409020573,1.0
CNU,OLF,tip_val,33,30,0.2459,2.91169936743589e-06,0.004716952975246142
OLF,CTXsp,psd_lfp_csd,70,69,0.2452,1.2282621157183026e-10,1.9897846274636502e-07
fiber tracts,MB,psd_beta,27,27,0.245,0.0014087841645211401,1.0
HY,TH,distance_to_tip_um,77,77,0.2448,3.600845966886257e-12,5.833370466355736e-09
OLF,CNU,psd_alpha,18,15,0.2446,0.06965718914114932,1.0
CB,void_fluid,rms_ap,29,29,0.2443,8.74211124658041e-05,0.14162220219460264
HPF,Isocortex,repolarisation_slope,313,310,0.2441,3.691525419949012e-21,5.9802711803174e-18
CNU,TH,psd_residual_alpha,22,22,0.2441,0.10733174869184516,1.0
CNU,HY,psd_theta,26,21,0.2438,1.1822426462594062e-07,0.00019152330869402382
CNU,HY,psd_beta_csd_diff1,26,21,0.2436,0.0005368841372669671,0.8697523023724867
root,fiber tracts,trough_val,27,21,0.2436,0.17699676702447997,1.0
fiber tracts,root,aperiodic_exponent,17,13,0.2433,0.08029857135568204,1.0
HY,MB,psd_residual_alpha,22,19,0.2432,0.019381536067549526,1.0
CNU,Isocortex,psd_alpha_csd_diff1,110,110,0.2425,4.725022519085529e-08,7.654536480918557e-05
fiber tracts,HB,psd_alpha_csd,16,16,0.2422,0.004792208681459178,1.0
fiber tracts,MB,psd_gamma,27,27,0.2419,0.01107791515395141,1.0
HPF,MB,cor_ratio,17,17,0.2419,0.007216429352931011,1.0
fiber tracts,root,psd_theta,17,13,0.2413,0.006552929385987442,1.0
CNU,HY,psd_theta_csd_diff1,26,21,0.2409,0.002188339338006619,1.0
root,fiber tracts,distance_to_tip_um,27,21,0.2407,3.843351350951707e-06,0.006226229188541765
CNU,OLF,recovery_slope,33,30,0.2396,0.00026148814341125714,0.42361079232623655
MB,Isocortex,psd_gamma_csd_diff1,43,43,0.2392,7.767502664236417e-06,0.012583354316062995
HY,TH,trough_time_secs,77,77,0.2375,8.923266041623051e-14,1.4455690987429342e-10
CNU,TH,rms_lf_no_car,22,22,0.2374,0.13012627198809587,1.0
CNU,Isocortex,psd_residual_theta,110,110,0.2364,6.981363589596013e-05,0.11309809015145542
CTXsp,CNU,psd_delta_csd_diff1,52,49,0.2363,9.054366193355019e-10,1.466807323323513e-06
CTXsp,CNU,rms_lf_csd_diff1,52,49,0.2361,6.628320072935772e-06,0.010737878518155951
Isocortex,void_fluid,rms_ap,107,107,0.2359,4.790669736256878e-06,0.0077608849727361425
HY,CNU,psd_alpha_csd_diff1,32,27,0.2354,1.4182049067663141e-05,0.02297491948961429
TH,HPF,tip_time_secs,198,198,0.2351,4.6689568994905125e-31,7.56371017717463e-28
CTXsp,HPF,psd_theta_csd_diff1,28,28,0.2351,0.00016184667424177032,0.26219161227166793
HY,TH,recovery_time_secs,77,77,0.2343,1.7998451896005939e-13,2.915749207152962e-10
CTXsp,CNU,psd_beta_csd_diff1,52,49,0.2342,0.00026568395996264525,0.4304080151394853
CTXsp,CNU,psd_lfp,52,49,0.2341,2.305553939278884e-07,0.0003734997381631792
CTXsp,CNU,psd_lfp_csd_diff1,52,49,0.2337,6.896360559683747e-05,0.1117210410668767
Isocortex,void,tip_time_secs,57,57,0.2334,2.321113312455643e-07,0.00037602035661781413
CB,fiber tracts,tip_val,19,19,0.2332,0.0006924586900839639,1.0
CNU,Isocortex,psd_gamma_csd,110,110,0.2322,3.213437611552189e-05,0.05205768930714546
OLF,CTXsp,rms_lf_csd,70,69,0.2309,1.910702080630619e-09,3.095337370621603e-06
OLF,Isocortex,distance_to_tip_um,69,64,0.228,1.3538908882892997e-09,2.1933032390286655e-06
CB,fiber tracts,depolarisation_slope,19,19,0.2265,0.004774614719738848,1.0
HPF,fiber tracts,psd_gamma_csd,21,21,0.226,0.00011497781246030594,0.1862640561856956
CTXsp,HPF,psd_alpha_csd,28,28,0.2255,0.0006099285692629967,0.9880842822060546
OLF,CTXsp,psd_alpha_csd,70,69,0.2251,1.193268097552813e-09,1.9330943180355573e-06
CNU,TH,recovery_time_secs,22,22,0.2247,0.08199351203059155,1.0
CB,fiber tracts,psd_residual_alpha,19,19,0.2246,0.0011661039797507752,1.0
root,fiber tracts,peak_val,27,21,0.2237,0.3401043898184718,1.0
root,fiber tracts,psd_theta,27,21,0.2225,0.003727658931571472,1.0
OLF,CTXsp,alpha_mean,70,69,0.2225,5.105721813854438e-10,8.27126933844419e-07
fiber tracts,root,psd_alpha,17,13,0.2207,0.0033511763357878775,1.0
CTXsp,Isocortex,psd_theta,18,13,0.2197,0.02286293554591298,1.0
HY,MB,psd_residual_delta,22,19,0.2187,0.7213203644835787,1.0
HY,MB,psd_delta_csd,22,19,0.2184,1.060036905096221e-06,0.001717259786255878
HPF,MB,psd_residual_lfp,17,17,0.218,0.5692429758056725,1.0
MB,HPF,peak_time_secs,120,119,0.2178,6.953282053548976e-18,1.126431692674934e-14
Isocortex,void_fluid,distance_to_tip_um,107,107,0.2165,4.7977395352916764e-17,7.772338047172516e-14
OLF,CTXsp,alpha_std,70,69,0.2163,5.796967172053398e-14,9.391086818726506e-11
OLF,Isocortex,psd_beta,69,64,0.2156,1.3053762923079592e-10,2.114709593538894e-07
TH,MB,psd_residual_delta,52,42,0.2148,9.145121390499369e-06,0.014815096652608977
OLF,Isocortex,psd_alpha,69,64,0.2145,1.7874270393937727e-09,2.8956318038179117e-06
HY,MB,psd_residual_theta,22,19,0.2144,0.007154564130290268,1.0
fiber tracts,MB,alpha_std,27,27,0.2128,0.03066615162950038,1.0
HB,MB,distance_to_tip_um,87,78,0.2126,1.2656694359236553e-08,2.0503844861963216e-05
CB,fiber tracts,cor_ratio,19,19,0.2123,0.0014796345202775683,1.0
CNU,OLF,peak_val,33,30,0.2116,2.7649680512481878e-05,0.044792482430220645
CB,void_fluid,psd_residual_theta,29,29,0.2115,0.055550850365470465,1.0
root,fiber tracts,tip_time_secs,27,21,0.2113,0.17792365910236618,1.0
CNU,OLF,trough_val,33,30,0.2109,9.327027883398407e-05,0.1510978517110542
CTXsp,Isocortex,psd_alpha,18,13,0.2108,0.053918089288067676,1.0
CTXsp,Isocortex,psd_gamma_csd_diff1,18,13,0.2108,0.00011114875468479713,0.18006098258937137
HY,MB,peak_val,22,19,0.2107,0.10034322572171066,1.0
Isocortex,void_fluid,trough_time_secs,107,107,0.2102,8.575153817376672e-06,0.013891749184150209
OLF,CTXsp,psd_theta_csd,70,69,0.2099,2.7382879363496854e-09,4.43602645688649e-06
CTXsp,Isocortex,psd_theta_csd,18,13,0.2096,0.012957915870906344,1.0
void_fluid,void,trough_val,121,120,0.2093,0.021085921670720806,1.0
fiber tracts,HB,tip_time_secs,16,16,0.2092,0.04528773889914613,1.0
CNU,HY,psd_beta,26,21,0.2088,2.9199419960754878e-05,0.047303060336422904
fiber tracts,TH,recovery_slope,21,21,0.2084,0.4875238824016367,1.0
HY,CNU,psd_beta_csd_diff1,32,27,0.2083,0.00010263891845977406,0.16627504790483397
fiber tracts,root,psd_delta,17,13,0.2083,0.018378842690867155,1.0
MB,Isocortex,aperiodic_offset,43,43,0.2081,0.00018165745730243032,0.29428508082993715
CB,fiber tracts,rms_lf,19,19,0.2077,0.060464489076766346,1.0
OLF,CTXsp,psd_gamma,70,69,0.2076,1.3696615291870968e-07,0.00022188516772830968
CTXsp,HPF,psd_beta_csd,28,28,0.2073,0.00263963137692136,1.0
Isocortex,void_fluid,psd_alpha_csd_diff1,107,107,0.2064,6.72546677728378e-06,0.010895256179199724
CNU,TH,cor_ratio,22,22,0.2062,0.1832051578746513,1.0
CTXsp,Isocortex,tip_val,18,13,0.206,0.011255329860879395,1.0
CTXsp,Isocortex,psd_residual_lfp,18,13,0.2058,7.131436531978805e-05,0.11552927181805665
fiber tracts,TH,aperiodic_exponent,21,21,0.2057,0.03344691149096715,1.0
OLF,CTXsp,rms_ap,70,69,0.2055,4.633146565761111e-08,7.505697436532999e-05
fiber tracts,TH,aperiodic_offset,21,21,0.2052,0.007632770226795929,1.0
CTXsp,HPF,psd_lfp_csd_diff1,28,28,0.205,0.001544588372427073,1.0
HPF,Isocortex,tip_val,313,310,0.2043,4.776541552835567e-13,7.737997315593618e-10
MB,HY,psd_residual_beta,24,23,0.2039,0.24476142715896,1.0
MB,Isocortex,psd_residual_theta,43,43,0.2039,0.00028700743406579127,0.46495204318658184
Isocortex,void_fluid,recovery_time_secs,107,107,0.2037,1.4304373074452254e-05,0.023173084380612653
TH,MB,depolarisation_slope,52,42,0.2026,0.00038789815055877575,0.6283950039052167
HY,CNU,psd_gamma_csd_diff1,32,27,0.2023,9.84073317408214e-05,0.15941987742013067
MB,Isocortex,psd_beta_csd,43,43,0.2023,3.657841448243268e-05,0.05925703146154094
MB,HY,psd_theta_csd_diff1,24,23,0.2019,0.022370128944933478,1.0
CB,void_fluid,aperiodic_offset,29,29,0.2013,0.0014297816431037241,1.0
CNU,OLF,alpha_mean,33,30,0.2012,0.0024724115028053983,1.0
Isocortex,void_fluid,psd_theta_csd,107,107,0.2012,4.433573753981914e-06,0.0071823894814507004
CTXsp,Isocortex,alpha_std,18,13,0.201,0.9839612806216499,1.0
Isocortex,void_fluid,psd_beta_csd_diff1,107,107,0.2008,1.8539658031726185e-05,0.03003424601139642
fiber tracts,root,recovery_slope,17,13,0.2007,0.1425113530847635,1.0
Isocortex,void_fluid,psd_theta_csd_diff1,107,107,0.2006,2.308284978006464e-06,0.0037394216643704715
root,fiber tracts,repolarisation_slope,27,21,0.2005,0.14798611809421283,1.0
CTXsp,HPF,repolarisation_slope,28,28,0.1995,0.15132956918239382,1.0
CTXsp,Isocortex,psd_residual_gamma,18,13,0.1991,5.631633424262583e-05,0.09123246147305385
HPF,MB,rms_lf_no_car,17,17,0.1985,0.005518432959517175,1.0
CNU,Isocortex,psd_residual_beta,110,110,0.1972,0.0037711794520427903,1.0
fiber tracts,root,psd_gamma_csd_diff1,17,13,0.1971,0.05341744264560551,1.0
OLF,CNU,aperiodic_exponent,18,15,0.1965,0.0005156431079114508,0.8353418348165503
fiber tracts,root,trough_val,17,13,0.1959,0.10848397928645706,1.0
MB,HY,trough_val,24,23,0.1957,0.0008756181680429181,1.0
HPF,MB,repolarisation_slope,17,17,0.1954,0.19867970915520372,1.0
root,fiber tracts,psd_residual_beta,27,21,0.1952,0.002863221631521777,1.0
HY,MB,distance_to_tip_um,22,19,0.195,0.009054288268089294,1.0
CB,fiber tracts,psd_lfp,19,19,0.1947,0.05023180982374575,1.0
CNU,HY,psd_residual_alpha,26,21,0.1944,0.004724780757098484,1.0
HY,MB,repolarisation_slope,22,19,0.194,0.46318771475254594,1.0
fiber tracts,root,psd_lfp,17,13,0.194,0.04353690532560854,1.0
fiber tracts,TH,psd_gamma_csd,21,21,0.1939,0.0002910351204568179,0.471476895140045
OLF,Isocortex,psd_lfp,69,64,0.1939,6.650569602033437e-07,0.001077392275529417
fiber tracts,HB,rms_lf_csd,16,16,0.1939,0.015576361307942278,1.0
void_fluid,void,rms_lf_no_car,121,120,0.1931,4.416935971745335e-05,0.07155436274227443
CTXsp,CNU,aperiodic_offset,52,49,0.1931,4.10016908110962e-05,0.06642273911397585
CB,fiber tracts,psd_delta,19,19,0.1928,0.013271610910306231,1.0
root,fiber tracts,trough_time_secs,27,21,0.1928,0.13100906614700955,1.0
HY,MB,rms_lf_csd,22,19,0.1924,2.417133314423825e-09,3.915755969366596e-06
CNU,Isocortex,psd_gamma,110,110,0.1922,1.3743104240853816e-06,0.002226382887018318
OLF,CNU,psd_lfp_csd,18,15,0.192,0.019758576008786197,1.0
Isocortex,void_fluid,psd_alpha_csd,107,107,0.192,9.19529315791237e-06,0.01489637491581804
CTXsp,CNU,psd_alpha_csd,52,49,0.192,3.448323716878235e-05,0.05586284421342741
CTXsp,HPF,psd_residual_theta,28,28,0.1918,0.01178611514691001,1.0
CNU,Isocortex,psd_delta_csd_diff1,110,110,0.1918,4.250379591282107e-06,0.006885614937877013
Isocortex,void,alpha_std,57,57,0.1917,0.310896546608293,1.0
fiber tracts,root,psd_beta,17,13,0.1909,0.0003947690867415015,0.6395259205212325
CTXsp,HPF,recovery_slope,28,28,0.1906,0.3083911454665209,1.0
HY,CNU,psd_alpha_csd,32,27,0.1892,2.6849962109715003e-06,0.00434969386177383
MB,HY,recovery_slope,24,23,0.1891,0.002714920205945502,1.0
void_fluid,void,psd_beta_csd_diff1,121,120,0.1888,0.0003441375493518241,0.557502829949955
void_fluid,void,psd_gamma_csd_diff1,121,120,0.1886,0.0001310530396122559,0.21230592417185454
fiber tracts,TH,psd_alpha,21,21,0.1881,0.00027596412613239426,0.4470618843344787
HY,MB,psd_lfp_csd,22,19,0.1881,1.2531167546733156e-09,2.0300491425707713e-06
